timestamp,src_ip,packet_count,confidence,lever,is_attack
2025-11-02 22:54:21,79.127.159.187,1,1.0,1
2025-11-02 22:54:21,84.17.53.155,1,1.0,1
2025-11-02 22:54:21,185.152.67.145,1,1.0,1
2025-11-02 22:54:21,103.195.103.66,1,1.0,1
2025-11-02 23:12:13,74.125.171.102,2397,1.0,1
2025-11-02 23:12:13,192.168.0.104,3605,1.0,1
2025-11-02 23:12:13,57.144.150.145,282,1.0,1
2025-11-02 23:12:13,35.209.161.29,11,1.0,1
2025-11-02 23:12:13,172.237.72.8,8,1.0,1
2025-11-02 23:12:13,104.18.39.21,14,1.0,1
2025-11-02 23:12:13,192.168.0.1,36,1.0,1
2025-11-02 23:12:13,142.251.12.136,42,1.0,1
2025-11-02 23:12:13,142.251.12.95,18,1.0,1
2025-11-02 23:12:13,40.81.252.176,5,1.0,1
2025-11-02 23:12:13,57.144.150.141,53,1.0,1
2025-11-02 23:12:13,49.213.95.30,37,1.0,1
2025-11-02 23:12:13,49.213.114.19,75,1.0,1
2025-11-02 23:12:13,49.213.95.137,20,1.0,1
2025-11-02 23:12:13,172.64.148.235,12,1.0,1
2025-11-02 23:12:13,57.144.151.134,8,1.0,1
2025-11-02 23:12:13,74.125.130.103,80,1.0,1
2025-11-02 23:12:13,14.238.143.163,3,1.0,1
2025-11-02 23:12:13,172.217.194.188,3,1.0,1
2025-11-02 23:12:13,49.213.95.122,28,1.0,1
2025-11-02 23:12:13,103.199.73.81,15216,1.0,1
2025-11-02 23:12:13,57.144.150.1,108,1.0,1
2025-11-02 23:12:13,192.200.0.107,3,1.0,1
2025-11-02 23:12:13,104.18.36.169,19,1.0,1
2025-11-02 23:12:13,74.125.157.103,3304,1.0,1
2025-11-02 23:12:13,142.251.10.95,28,1.0,1
2025-11-02 23:12:13,52.123.128.14,1,1.0,1
2025-11-02 23:12:13,172.64.155.209,11,1.0,1
2025-11-02 23:12:13,13.107.5.93,92,1.0,1
2025-11-02 23:12:13,13.107.213.59,61,1.0,1
2025-11-02 23:12:13,216.24.57.251,24,1.0,1
2025-11-02 23:12:13,20.189.172.32,10,1.0,1
2025-11-02 23:12:13,104.208.16.88,9,1.0,1
2025-11-02 23:12:13,79.127.159.187,1,1.0,1
2025-11-02 23:12:13,84.17.53.155,1,1.0,1
2025-11-02 23:12:13,185.152.67.145,1,1.0,1
2025-11-02 23:12:13,103.195.103.66,1,1.0,1
2025-11-02 23:18:21,74.125.171.102,2397,1.0,1
2025-11-02 23:18:21,192.168.0.104,3605,1.0,1
2025-11-02 23:18:21,57.144.150.145,282,1.0,1
2025-11-02 23:18:21,35.209.161.29,11,1.0,1
2025-11-02 23:18:21,172.237.72.8,8,1.0,1
2025-11-02 23:18:21,104.18.39.21,14,1.0,1
2025-11-02 23:18:21,192.168.0.1,36,1.0,1
2025-11-02 23:18:21,142.251.12.136,42,1.0,1
2025-11-02 23:18:21,142.251.12.95,18,1.0,1
2025-11-02 23:18:21,40.81.252.176,5,1.0,1
2025-11-02 23:18:21,57.144.150.141,53,1.0,1
2025-11-02 23:18:21,49.213.95.30,37,1.0,1
2025-11-02 23:18:21,49.213.114.19,75,1.0,1
2025-11-02 23:18:21,49.213.95.137,20,1.0,1
2025-11-02 23:18:21,172.64.148.235,12,1.0,1
2025-11-02 23:18:21,57.144.151.134,8,1.0,1
2025-11-02 23:18:21,74.125.130.103,80,1.0,1
2025-11-02 23:18:21,14.238.143.163,3,1.0,1
2025-11-02 23:18:21,172.217.194.188,3,1.0,1
2025-11-02 23:18:21,49.213.95.122,28,1.0,1
2025-11-02 23:18:21,103.199.73.81,15216,1.0,1
2025-11-02 23:18:21,57.144.150.1,108,1.0,1
2025-11-02 23:18:21,192.200.0.107,3,1.0,1
2025-11-02 23:18:21,104.18.36.169,19,1.0,1
2025-11-02 23:18:21,74.125.157.103,3304,1.0,1
2025-11-02 23:18:21,142.251.10.95,28,1.0,1
2025-11-02 23:18:21,52.123.128.14,1,1.0,1
2025-11-02 23:18:21,172.64.155.209,11,1.0,1
2025-11-02 23:18:21,13.107.5.93,92,1.0,1
2025-11-02 23:18:21,13.107.213.59,61,1.0,1
2025-11-02 23:18:21,216.24.57.251,24,1.0,1
2025-11-02 23:18:21,20.189.172.32,10,1.0,1
2025-11-02 23:18:21,104.208.16.88,9,1.0,1
2025-11-02 23:18:21,79.127.159.187,1,1.0,1
2025-11-02 23:18:21,84.17.53.155,1,1.0,1
2025-11-02 23:18:21,185.152.67.145,1,1.0,1
2025-11-02 23:18:21,103.195.103.66,1,1.0,1
2025-11-04 19:20:47,35.209.161.29,11,0.775751510346383,2,1
2025-11-04 19:20:47,40.81.252.176,5,0.7985044439603317,2,1
2025-11-04 19:20:47,57.144.150.141,53,0.849405455824749,2,1
2025-11-04 19:20:47,49.213.114.19,75,0.9997512278565595,2,1
2025-11-04 19:20:47,49.213.95.137,20,0.8134771832515155,2,1
2025-11-04 19:20:47,74.125.130.103,80,0.9463545220639462,2,1
2025-11-04 19:20:47,172.217.194.188,3,0.7546445140889692,2,1
2025-11-04 19:20:47,103.199.73.81,15216,0.824008372695638,2,1
2025-11-04 19:20:47,57.144.150.1,108,0.9118642360853888,2,1
2025-11-04 19:20:47,104.18.36.169,19,0.834457109990892,2,1
2025-11-04 19:20:47,142.251.10.95,28,0.7097313004551107,2,1
2025-11-04 19:20:47,172.64.155.209,11,0.8709774871022644,2,1
2025-11-04 19:20:47,20.189.172.32,10,0.7297297884194276,2,1
2025-11-04 19:20:47,104.208.16.88,9,0.7859642742599731,2,1
2025-11-04 19:20:47,79.127.159.187,1,0.7676220815539249,2,1
2025-11-04 19:20:47,185.152.67.145,1,0.870146272467081,2,1
2025-11-04 19:20:47,103.195.103.66,1,0.8332954278165421,2,1
2025-11-04 19:20:48,74.125.171.102,2397,0.738420644645579,2,1
2025-11-04 19:20:48,57.144.150.145,282,0.9210670713599487,2,1
2025-11-04 19:20:48,172.237.72.8,8,0.8819573519967383,2,1
2025-11-04 19:20:48,104.18.39.21,14,0.9360739537590912,2,1
2025-11-04 19:20:48,142.251.12.136,42,0.8207310683641023,2,1
2025-11-04 19:20:48,40.81.252.176,5,0.7450149396095012,2,1
2025-11-04 19:20:48,49.213.95.30,37,0.9909923425600526,2,1
2025-11-04 19:20:48,49.213.114.19,75,0.7388557397073658,2,1
2025-11-04 19:20:48,74.125.130.103,80,0.869291949338941,2,1
2025-11-04 19:20:48,104.18.36.169,19,0.9106796881622765,2,1
2025-11-04 19:20:48,74.125.157.103,3304,0.7584434605360866,2,1
2025-11-04 19:20:48,142.251.10.95,28,0.7072089361893791,2,1
2025-11-04 19:20:48,13.107.5.93,92,0.7785475495435505,2,1
2025-11-04 19:20:48,13.107.213.59,61,0.8259440653550405,2,1
2025-11-04 19:20:48,20.189.172.32,10,0.9410864381939097,2,1
2025-11-04 19:20:48,104.208.16.88,9,0.865200404321268,2,1
2025-11-04 19:20:48,79.127.159.187,1,0.7628621932210087,2,1
2025-11-04 19:20:48,185.152.67.145,1,0.8477423043522385,2,1
